file,class,type,cbo,cboModified,fanin,fanout,wmc,dit,noc,rfc,lcom,lcom*,tcc,lcc,totalMethodsQty,staticMethodsQty,publicMethodsQty,privateMethodsQty,protectedMethodsQty,defaultMethodsQty,visibleMethodsQty,abstractMethodsQty,finalMethodsQty,synchronizedMethodsQty,totalFieldsQty,staticFieldsQty,publicFieldsQty,privateFieldsQty,protectedFieldsQty,defaultFieldsQty,finalFieldsQty,synchronizedFieldsQty,nosi,loc,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty
D:\JAVA\Sivaaraj\sanjeev\project\JAVA-MVC-Swing-Monopoly-master\src\ui\config\FrameConfig.java,ui.config.FrameConfig$Anonymous14,anonymous,0,0,0,0,2,1,0,4,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,1,1,1,0,0,1,0,0,0,6,-1,0
D:\JAVA\Sivaaraj\sanjeev\project\JAVA-MVC-Swing-Monopoly-master\src\ui\config\FrameConfig.java,ui.config.FrameConfig$Anonymous15,anonymous,5,5,0,5,8,1,0,14,3,0.0,NaN,NaN,3,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,32,0,0,1,0,0,5,18,3,0,3,2,0,0,0,18,-1,0
D:\JAVA\Sivaaraj\sanjeev\project\JAVA-MVC-Swing-Monopoly-master\src\model\card\ControlDiceCard.java,model.card.ControlDiceCard,class,2,3,1,2,2,2,0,0,1,1.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,1,0,0,0,0,1,0,0,0,12,1,0,0,0,0,2,1,3,0,1,0,0,0,0,11,1,0
D:\JAVA\Sivaaraj\sanjeev\project\JAVA-MVC-Swing-Monopoly-master\src\model\Port.java,model.Port,interface,0,10,10,0,2,1,0,0,1,0.0,0.0,0.0,2,0,2,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0
D:\JAVA\Sivaaraj\sanjeev\project\JAVA-MVC-Swing-Monopoly-master\src\model\LandModel.java,model.LandModel,class,4,7,3,4,10,2,0,3,3,0.81954885,0.2857143,0.2857143,7,0,7,0,0,0,7,0,0,0,19,14,14,1,4,0,12,0,0,50,3,0,3,0,0,1,19,24,0,19,1,0,0,0,50,1,0
D:\JAVA\Sivaaraj\sanjeev\project\JAVA-MVC-Swing-Monopoly-master\src\model\card\AveragerPoorCard.java,model.card.AveragerPoorCard,class,2,3,1,2,2,2,0,0,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,11,1,0,0,0,0,2,1,3,0,0,0,0,0,0,9,1,0
D:\JAVA\Sivaaraj\sanjeev\project\JAVA-MVC-Swing-Monopoly-master\src\model\DiceModel.java,model.DiceModel,class,4,8,4,4,17,2,0,3,88,0.88125,0.104761906,0.14285715,16,0,15,1,0,0,15,0,0,0,10,2,3,6,0,1,0,0,0,69,8,0,1,0,0,15,3,18,2,10,1,0,0,0,52,1,0
D:\JAVA\Sivaaraj\sanjeev\project\JAVA-MVC-Swing-Monopoly-master\src\music\Music.java,music.Music,class,0,1,1,0,5,1,0,0,1,0.6666667,0.33333334,0.33333334,3,0,3,0,0,0,3,0,0,0,2,0,0,2,0,0,0,0,0,14,0,0,2,0,0,0,0,1,0,2,1,0,0,0,8,1,0
D:\JAVA\Sivaaraj\sanjeev\project\JAVA-MVC-Swing-Monopoly-master\src\model\PlayerModel.java,model.PlayerModel,class,6,38,32,6,40,2,0,8,358,0.9288794,0.06084656,0.14285715,29,0,28,1,0,0,28,0,0,0,16,1,1,15,0,0,0,0,0,131,21,0,2,0,0,26,19,32,9,16,7,0,0,0,67,1,0
D:\JAVA\Sivaaraj\sanjeev\project\JAVA-MVC-Swing-Monopoly-master\src\ui\Event.java,ui.Event,class,5,7,2,5,6,6,0,12,4,0.5,0.0,0.0,4,0,2,1,1,0,3,0,0,0,1,0,0,1,0,0,0,0,0,18,0,0,0,0,0,0,10,2,2,1,1,0,0,0,21,1,0
D:\JAVA\Sivaaraj\sanjeev\project\JAVA-MVC-Swing-Monopoly-master\src\ui\Running.java,ui.Running,class,3,5,2,3,8,6,0,8,2,0.74285716,0.4,0.6,5,0,4,0,1,0,5,0,0,0,7,0,0,7,0,0,0,0,0,47,0,2,0,0,0,23,25,21,7,13,2,0,0,0,35,1,0
D:\JAVA\Sivaaraj\sanjeev\project\JAVA-MVC-Swing-Monopoly-master\src\ui\TextTip.java,ui.TextTip,class,6,8,2,6,9,6,0,17,4,0.53333336,0.0,0.0,5,0,3,2,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,43,0,1,0,0,2,1,14,19,12,11,2,0,0,0,47,1,0
D:\JAVA\Sivaaraj\sanjeev\project\JAVA-MVC-Swing-Monopoly-master\src\ui\config\FrameConfig.java,ui.config.FrameConfig$Anonymous10,anonymous,0,0,0,0,2,1,0,4,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,1,1,1,0,0,1,0,0,0,6,-1,0
D:\JAVA\Sivaaraj\sanjeev\project\JAVA-MVC-Swing-Monopoly-master\src\ui\config\FrameConfig.java,ui.config.FrameConfig$Anonymous11,anonymous,0,0,0,0,2,1,0,1,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,4,1,0,0,1,0,0,0,5,-1,0
D:\JAVA\Sivaaraj\sanjeev\project\JAVA-MVC-Swing-Monopoly-master\src\ui\config\FrameConfig.java,ui.config.FrameConfig$Anonymous12,anonymous,0,0,0,0,2,1,0,1,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,5,1,1,0,1,0,0,0,5,-1,0
D:\JAVA\Sivaaraj\sanjeev\project\JAVA-MVC-Swing-Monopoly-master\src\ui\massage\MassageSimple.java,ui.massage.MassageSimple,class,4,6,2,4,6,6,0,15,11,0.6666667,0.0,0.0,6,0,4,2,0,0,4,0,0,0,2,0,0,2,0,0,0,0,0,35,0,0,0,0,0,2,12,4,2,2,0,0,0,0,24,1,0
